dgp,truth,sigma,rep,module,rmse_h1,rmse_h5,persist_h1,persist_h5,retained
D1_M1_collapse,M1_autonomous_Schaefer,33.8,101,M1_autonomous_Schaefer,33.70193573574543,39.013603282686034,64.79805157246432,54.40279517863051,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,101,M1b_autonomous_Allee,51.92846486050586,80.70827034439041,64.79805157246432,54.40279517863051,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,101,M2_stockflow_regimeC,33.70193573574543,39.013603282686034,64.79805157246432,54.40279517863051,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,101,M3_AR_residual,33.647091404060355,39.00578085927908,64.79805157246432,54.40279517863051,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,101,M4_delayed_info,36.64960142689931,39.05780320444387,64.79805157246432,54.40279517863051,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,102,M1_autonomous_Schaefer,34.85866715598079,37.91751193284975,58.45762553468296,56.79388379972339,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,102,M1b_autonomous_Allee,47.93551985672417,57.15353766958427,58.45762553468296,56.79388379972339,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,102,M2_stockflow_regimeC,34.85866715598079,37.91751193284975,58.45762553468296,56.79388379972339,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,102,M3_AR_residual,35.170152447675385,37.889765615881686,58.45762553468296,56.79388379972339,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,102,M4_delayed_info,36.541646435422,37.98459670625502,58.45762553468296,56.79388379972339,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,103,M1_autonomous_Schaefer,47.14345327188623,49.890926553571816,77.07037123302113,57.01095188546617,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,103,M1b_autonomous_Allee,60.639858029565104,74.72312550655877,77.07037123302113,57.01095188546617,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,103,M2_stockflow_regimeC,47.14345327188623,49.890926553571816,77.07037123302113,57.01095188546617,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,103,M3_AR_residual,49.52020936190083,48.77149292884119,77.07037123302113,57.01095188546617,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,103,M4_delayed_info,48.704715786828814,51.163782504893014,77.07037123302113,57.01095188546617,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,104,M1_autonomous_Schaefer,38.058037988143774,44.03287948684542,78.50686197721404,58.60001273454496,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,104,M1b_autonomous_Allee,64.72070344444128,71.38036404268786,78.50686197721404,58.60001273454496,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,104,M2_stockflow_regimeC,38.058037988143774,44.03287948684542,78.50686197721404,58.60001273454496,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,104,M3_AR_residual,39.38957566423172,44.005103716070764,78.50686197721404,58.60001273454496,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,104,M4_delayed_info,42.01356995432828,43.872598142557,78.50686197721404,58.60001273454496,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,105,M1_autonomous_Schaefer,36.83708284697148,43.04143685237936,66.74154363991371,59.30841220956425,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,105,M1b_autonomous_Allee,47.42748084993243,47.915089371327156,66.74154363991371,59.30841220956425,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,105,M2_stockflow_regimeC,36.83708284697148,43.04143685237936,66.74154363991371,59.30841220956425,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,105,M3_AR_residual,40.12984563450052,43.411270047060036,66.74154363991371,59.30841220956425,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,105,M4_delayed_info,40.81354870768722,42.946262595578474,66.74154363991371,59.30841220956425,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,106,M1_autonomous_Schaefer,41.2387526776773,38.4650377934935,61.681121464411845,39.003791937796464,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,106,M1b_autonomous_Allee,44.09695611981548,58.18788168123132,61.681121464411845,39.003791937796464,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,106,M2_stockflow_regimeC,41.2387526776773,38.4650377934935,61.681121464411845,39.003791937796464,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,106,M3_AR_residual,42.520836282940714,38.51668162822138,61.681121464411845,39.003791937796464,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,106,M4_delayed_info,41.728227015675856,38.31638229794311,61.681121464411845,39.003791937796464,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,107,M1_autonomous_Schaefer,37.81442897958362,41.01092220914838,56.883606249771475,55.172413276911264,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,107,M1b_autonomous_Allee,39.28965580109689,39.48508425759743,56.883606249771475,55.172413276911264,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,107,M2_stockflow_regimeC,37.81442897958362,41.01092220914838,56.883606249771475,55.172413276911264,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,107,M3_AR_residual,38.774240435141486,41.028577109866376,56.883606249771475,55.172413276911264,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,107,M4_delayed_info,37.798372146079146,41.00337646525812,56.883606249771475,55.172413276911264,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,108,M1_autonomous_Schaefer,34.752273370896205,33.49440480643494,47.26678469907106,40.764566480893336,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,108,M1b_autonomous_Allee,34.92425994050791,39.94225952125565,47.26678469907106,40.764566480893336,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,108,M2_stockflow_regimeC,34.752273370896205,33.49440480643494,47.26678469907106,40.764566480893336,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,108,M3_AR_residual,35.37874051334695,33.39787728955492,47.26678469907106,40.764566480893336,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,108,M4_delayed_info,34.49340357204328,33.48336934737973,47.26678469907106,40.764566480893336,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,109,M1_autonomous_Schaefer,31.273603212512985,41.69103466366697,71.9489475029514,60.32656383518303,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,109,M1b_autonomous_Allee,64.30706853000657,67.68969251499381,71.9489475029514,60.32656383518303,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,109,M2_stockflow_regimeC,31.273603212512985,41.69103466366697,71.9489475029514,60.32656383518303,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,109,M3_AR_residual,30.962170662038854,41.49306413174655,71.9489475029514,60.32656383518303,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,109,M4_delayed_info,43.891972649341504,41.9749885150754,71.9489475029514,60.32656383518303,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,110,M1_autonomous_Schaefer,31.316254909852365,26.579418070451673,49.56974550501888,44.181725349960736,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,110,M1b_autonomous_Allee,44.06523392194175,49.89697563737909,49.56974550501888,44.181725349960736,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,110,M2_stockflow_regimeC,31.316254909852365,26.579418070451673,49.56974550501888,44.181725349960736,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,110,M3_AR_residual,30.370971855536737,26.586691874593548,49.56974550501888,44.181725349960736,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,110,M4_delayed_info,30.178975638789865,26.62773264163351,49.56974550501888,44.181725349960736,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,111,M1_autonomous_Schaefer,37.600373618928984,42.96876640988029,70.7053698394607,52.07631599309126,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,111,M1b_autonomous_Allee,50.20022502304083,42.35406007486101,70.7053698394607,52.07631599309126,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,111,M2_stockflow_regimeC,37.600373618928984,42.96876640988029,70.7053698394607,52.07631599309126,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,111,M3_AR_residual,37.4738516190824,43.06587190924191,70.7053698394607,52.07631599309126,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,111,M4_delayed_info,43.8865735642669,42.75814675870116,70.7053698394607,52.07631599309126,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,112,M1_autonomous_Schaefer,39.30358576672061,48.90736906988287,87.89987394896961,55.63320366893088,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,112,M1b_autonomous_Allee,61.50213865955019,61.804681082487306,87.89987394896961,55.63320366893088,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,112,M2_stockflow_regimeC,39.30358576672061,48.90736906988287,87.89987394896961,55.63320366893088,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,112,M3_AR_residual,38.1238210626382,49.60557890349481,87.89987394896961,55.63320366893088,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,112,M4_delayed_info,53.705823407902116,48.444006056793725,87.89987394896961,55.63320366893088,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,113,M1_autonomous_Schaefer,33.712154538861405,42.00221030290975,66.69292397845525,58.885215625230025,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,113,M1b_autonomous_Allee,53.639304976050305,63.92175943493235,66.69292397845525,58.885215625230025,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,113,M2_stockflow_regimeC,33.712154538861405,42.00221030290975,66.69292397845525,58.885215625230025,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,113,M3_AR_residual,32.7014809405944,41.96841407602645,66.69292397845525,58.885215625230025,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,113,M4_delayed_info,41.385611088499395,42.081939633460756,66.69292397845525,58.885215625230025,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,114,M1_autonomous_Schaefer,26.955727216852065,26.60075632054148,47.75297594371029,35.98314389601748,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,114,M1b_autonomous_Allee,37.37582230038132,46.00856600317165,47.75297594371029,35.98314389601748,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,114,M2_stockflow_regimeC,26.955727216852065,26.60075632054148,47.75297594371029,35.98314389601748,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,114,M3_AR_residual,28.085929661965054,26.748499725872147,47.75297594371029,35.98314389601748,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,114,M4_delayed_info,28.415204383304133,26.48151361484616,47.75297594371029,35.98314389601748,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,115,M1_autonomous_Schaefer,36.51922588150986,40.665091804933404,62.48377560541501,53.75334292761865,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,115,M1b_autonomous_Allee,40.98017256630698,45.454643775130464,62.48377560541501,53.75334292761865,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,115,M2_stockflow_regimeC,36.51922588150986,40.665091804933404,62.48377560541501,53.75334292761865,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,115,M3_AR_residual,36.7746870802996,40.675182820242,62.48377560541501,53.75334292761865,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,115,M4_delayed_info,38.41447097677388,40.63282291321338,62.48377560541501,53.75334292761865,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,116,M1_autonomous_Schaefer,29.04342198528916,32.21523294318525,47.99145975138628,44.39538426831257,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,116,M1b_autonomous_Allee,41.269432491062204,46.78008888655993,47.99145975138628,44.39538426831257,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,116,M2_stockflow_regimeC,29.04342198528916,32.21523294318525,47.99145975138628,44.39538426831257,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,116,M3_AR_residual,29.082825749336763,32.20456023338972,47.99145975138628,44.39538426831257,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,116,M4_delayed_info,28.269866940899483,32.224849016351,47.99145975138628,44.39538426831257,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,117,M1_autonomous_Schaefer,29.782163259187985,32.50694168639744,52.19652385871264,34.4330927798634,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,117,M1b_autonomous_Allee,39.17128771705275,42.948605475772176,52.19652385871264,34.4330927798634,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,117,M2_stockflow_regimeC,29.782163259187985,32.50694168639744,52.19652385871264,34.4330927798634,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,117,M3_AR_residual,30.436750604095963,32.58572367208072,52.19652385871264,34.4330927798634,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,117,M4_delayed_info,33.14360663445278,32.34747172501016,52.19652385871264,34.4330927798634,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,118,M1_autonomous_Schaefer,35.44219844395743,37.522672187542916,60.66563000780245,56.92783755772684,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,118,M1b_autonomous_Allee,43.864798888991764,66.51410084403514,60.66563000780245,56.92783755772684,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,118,M2_stockflow_regimeC,35.44219844395743,37.522672187542916,60.66563000780245,56.92783755772684,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,118,M3_AR_residual,39.71926315035375,41.82925131605105,60.66563000780245,56.92783755772684,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,118,M4_delayed_info,37.35512089404555,36.214461209551295,60.66563000780245,56.92783755772684,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,119,M1_autonomous_Schaefer,31.863456034238936,27.662538744441452,44.512779746559,35.27575464534105,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,119,M1b_autonomous_Allee,32.14473838316561,27.86739523228552,44.512779746559,35.27575464534105,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,119,M2_stockflow_regimeC,31.863456034238936,27.662538744441452,44.512779746559,35.27575464534105,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,119,M3_AR_residual,33.94174257822531,27.79210375806327,44.512779746559,35.27575464534105,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,119,M4_delayed_info,33.328547087838395,28.370614180704493,44.512779746559,35.27575464534105,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,120,M1_autonomous_Schaefer,42.4692329075749,48.34203395893517,85.85901331024117,42.33248505235003,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,120,M1b_autonomous_Allee,78.5941999579956,115.81491444877682,85.85901331024117,42.33248505235003,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,120,M2_stockflow_regimeC,42.4692329075749,48.34203395893517,85.85901331024117,42.33248505235003,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,120,M3_AR_residual,44.81737354223897,51.29238791508461,85.85901331024117,42.33248505235003,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,120,M4_delayed_info,52.50645160332968,46.13891128274583,85.85901331024117,42.33248505235003,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,121,M1_autonomous_Schaefer,39.588054386770075,38.99594453081567,51.62472322381284,61.74955170074643,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,121,M1b_autonomous_Allee,44.19678471606512,83.18188631322386,51.62472322381284,61.74955170074643,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,121,M2_stockflow_regimeC,39.588054386770075,38.99594453081567,51.62472322381284,61.74955170074643,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,121,M3_AR_residual,40.34647966606924,38.99479266756059,51.62472322381284,61.74955170074643,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,121,M4_delayed_info,37.790254103633785,38.998111305567235,51.62472322381284,61.74955170074643,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,122,M1_autonomous_Schaefer,35.63519162619148,39.22879712946296,54.49519048698198,42.07555688802947,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,122,M1b_autonomous_Allee,47.771425209818716,62.67060391862268,54.49519048698198,42.07555688802947,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,122,M2_stockflow_regimeC,35.63519162619148,39.22879712946296,54.49519048698198,42.07555688802947,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,122,M3_AR_residual,37.45825160196245,39.899484680527415,54.49519048698198,42.07555688802947,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,122,M4_delayed_info,36.54435530017017,38.790523146037074,54.49519048698198,42.07555688802947,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,123,M1_autonomous_Schaefer,34.382983742727575,37.16333412172807,59.41570534973799,46.22700690689536,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,123,M1b_autonomous_Allee,55.257376985679144,38.128458812033585,59.41570534973799,46.22700690689536,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,123,M2_stockflow_regimeC,34.382983742727575,37.16333412172807,59.41570534973799,46.22700690689536,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,123,M3_AR_residual,33.94121548474134,37.170676341082576,59.41570534973799,46.22700690689536,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,123,M4_delayed_info,38.42670985831684,37.13410094146399,59.41570534973799,46.22700690689536,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,124,M1_autonomous_Schaefer,27.07342566983693,28.303167350900406,37.967123720953985,39.931558227721546,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,124,M1b_autonomous_Allee,30.52375592998626,29.590840791786118,37.967123720953985,39.931558227721546,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,124,M2_stockflow_regimeC,27.07342566983693,28.303167350900406,37.967123720953985,39.931558227721546,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,124,M3_AR_residual,27.212716903821036,28.291224256587164,37.967123720953985,39.931558227721546,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,124,M4_delayed_info,26.607174289550706,28.319111625648485,37.967123720953985,39.931558227721546,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,125,M1_autonomous_Schaefer,32.459432965985876,31.66310120007819,54.12766028570755,48.00880200901156,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,125,M1b_autonomous_Allee,36.3702407329367,34.944423723264315,54.12766028570755,48.00880200901156,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,125,M2_stockflow_regimeC,32.459432965985876,31.66310120007819,54.12766028570755,48.00880200901156,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,125,M3_AR_residual,33.079490649009585,31.956114699254915,54.12766028570755,48.00880200901156,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,125,M4_delayed_info,38.14070620972344,31.576649596045435,54.12766028570755,48.00880200901156,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,126,M1_autonomous_Schaefer,41.559171040567286,44.402900379358286,74.26683754977627,73.5803383116404,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,126,M1b_autonomous_Allee,57.24509725673396,86.19311150233197,74.26683754977627,73.5803383116404,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,126,M2_stockflow_regimeC,41.559171040567286,44.402900379358286,74.26683754977627,73.5803383116404,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,126,M3_AR_residual,43.383890036824134,44.137353513724904,74.26683754977627,73.5803383116404,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,126,M4_delayed_info,47.91846556442178,44.584918748843734,74.26683754977627,73.5803383116404,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,127,M1_autonomous_Schaefer,32.23113074246844,39.61563842983238,71.79676681225479,63.97523225663312,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,127,M1b_autonomous_Allee,51.89052749342576,57.360346994029854,71.79676681225479,63.97523225663312,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,127,M2_stockflow_regimeC,32.23113074246844,39.61563842983238,71.79676681225479,63.97523225663312,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,127,M3_AR_residual,32.57255244008289,39.586149590751724,71.79676681225479,63.97523225663312,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,127,M4_delayed_info,38.79080947908386,39.81073914032937,71.79676681225479,63.97523225663312,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,128,M1_autonomous_Schaefer,41.5712604344217,39.63496805383481,61.11149318788148,64.12247824082246,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,128,M1b_autonomous_Allee,47.25402047997288,57.705864403881364,61.11149318788148,64.12247824082246,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,128,M2_stockflow_regimeC,41.5712604344217,39.63496805383481,61.11149318788148,64.12247824082246,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,128,M3_AR_residual,41.207366548657156,39.66287583921552,61.11149318788148,64.12247824082246,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,128,M4_delayed_info,40.994891093386585,39.7666384891438,61.11149318788148,64.12247824082246,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,129,M1_autonomous_Schaefer,33.642398119986424,38.81090335744881,63.868330092225015,43.83177810274428,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,129,M1b_autonomous_Allee,46.72204625770134,35.505859158853305,63.868330092225015,43.83177810274428,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,129,M2_stockflow_regimeC,33.642398119986424,38.81090335744881,63.868330092225015,43.83177810274428,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,129,M3_AR_residual,33.66847710129419,38.810717879858174,63.868330092225015,43.83177810274428,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,129,M4_delayed_info,35.97250228555885,38.80861715650473,63.868330092225015,43.83177810274428,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,130,M1_autonomous_Schaefer,38.50134423304473,39.74343614423775,55.873432707628126,58.38354664314758,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,130,M1b_autonomous_Allee,44.38038427237702,42.88070122397147,55.873432707628126,58.38354664314758,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,130,M2_stockflow_regimeC,38.50134423304473,39.74343614423775,55.873432707628126,58.38354664314758,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,130,M3_AR_residual,38.44372690041334,39.750700174529015,55.873432707628126,58.38354664314758,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,130,M4_delayed_info,38.14192034638397,39.74448263412103,55.873432707628126,58.38354664314758,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,131,M1_autonomous_Schaefer,38.86377917876307,35.96362108530989,52.49933236553882,49.8578580442934,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,131,M1b_autonomous_Allee,40.54413906510321,57.39758219469208,52.49933236553882,49.8578580442934,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,131,M2_stockflow_regimeC,38.86377917876307,35.96362108530989,52.49933236553882,49.8578580442934,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,131,M3_AR_residual,42.29794892497648,36.175101945447764,52.49933236553882,49.8578580442934,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,131,M4_delayed_info,36.77580893399169,35.75434649145181,52.49933236553882,49.8578580442934,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,132,M1_autonomous_Schaefer,35.48226223517954,35.299524879408644,45.145942904305095,49.53214709869147,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,132,M1b_autonomous_Allee,35.64727445971866,39.8704750992913,45.145942904305095,49.53214709869147,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,132,M2_stockflow_regimeC,35.48226223517954,35.299524879408644,45.145942904305095,49.53214709869147,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,132,M3_AR_residual,35.8849303692449,35.29895267008944,45.145942904305095,49.53214709869147,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,132,M4_delayed_info,33.859104573536264,35.29984930556374,45.145942904305095,49.53214709869147,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,133,M1_autonomous_Schaefer,36.776201539764095,36.2806593860656,56.992107423012584,40.736503769078716,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,133,M1b_autonomous_Allee,40.134562207076236,34.285913582750716,56.992107423012584,40.736503769078716,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,133,M2_stockflow_regimeC,36.776201539764095,36.2806593860656,56.992107423012584,40.736503769078716,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,133,M3_AR_residual,36.849655810583556,36.27947396998976,56.992107423012584,40.736503769078716,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,133,M4_delayed_info,37.13260790304032,36.255454181156026,56.992107423012584,40.736503769078716,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,134,M1_autonomous_Schaefer,27.973801350046894,30.247222387928744,55.74614136192936,46.13041488104338,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,134,M1b_autonomous_Allee,50.792418053977066,57.29305261721666,55.74614136192936,46.13041488104338,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,134,M2_stockflow_regimeC,27.973801350046894,30.247222387928744,55.74614136192936,46.13041488104338,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,134,M3_AR_residual,28.390049395204304,30.498601848036767,55.74614136192936,46.13041488104338,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,134,M4_delayed_info,38.410753923881735,30.519139521953083,55.74614136192936,46.13041488104338,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,135,M1_autonomous_Schaefer,37.40672658961769,35.47361739503397,51.28376017094649,44.154995744397034,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,135,M1b_autonomous_Allee,42.90788973420843,41.60861914984345,51.28376017094649,44.154995744397034,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,135,M2_stockflow_regimeC,37.40672658961769,35.47361739503397,51.28376017094649,44.154995744397034,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,135,M3_AR_residual,39.00743293890222,35.58618060426598,51.28376017094649,44.154995744397034,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,135,M4_delayed_info,36.11216519180228,35.50052184558992,51.28376017094649,44.154995744397034,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,136,M1_autonomous_Schaefer,33.73750559821925,39.12291163525043,65.99829896088076,56.376973198005764,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,136,M1b_autonomous_Allee,50.71731415150156,66.86064117354498,65.99829896088076,56.376973198005764,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,136,M2_stockflow_regimeC,33.73750559821925,39.12291163525043,65.99829896088076,56.376973198005764,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,136,M3_AR_residual,35.631731002827,36.52709911729446,65.99829896088076,56.376973198005764,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,136,M4_delayed_info,47.22249920455264,45.45501973374786,65.99829896088076,56.376973198005764,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,137,M1_autonomous_Schaefer,41.28572975020217,40.54429134864494,61.73460452598835,60.19613003358443,True
D1_M1_collapse,M1_autonomous_Schaefer,33.8,137,M1b_autonomous_Allee,50.169786165362474,70.30240489436984,61.73460452598835,60.19613003358443,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,137,M2_stockflow_regimeC,41.28572975020217,40.54429134864494,61.73460452598835,60.19613003358443,False
D1_M1_collapse,M1_autonomous_Schaefer,33.8,137,M3_AR_residual,41.85894491284232,40.52304503565405,61.73460452598835,60.19613003358443,False
