catch,origin,horizon,model,obs,pred,below_lrp_obs,below_lrp_pred,sqerr,abserr,log_sqerr
regime,2008,5,M3_AR_residual,185.68768211265518,980.536498383102,1,0,631784.6407265306,794.8488162704468,2.769008271981133
regime,2008,1,M4_delayed_info,99.77404332129964,237.44252851381714,1,1,18952.61181520241,137.6684851925175,0.751719425867018
regime,2008,5,M4_delayed_info,185.68768211265518,1201.6140898252922,1,0,1032106.4658879031,1015.926407712637,3.4870142211838266
regime,2009,1,M1_autonomous_Schaefer,79.45727214282182,51.79712907080001,1,1,765.0835147647161,27.66014307202181,0.18308531261698754
regime,2009,5,M1_autonomous_Schaefer,264.2166697987241,0.001,1,1,69809.92016718844,264.21566979872415,155.86335859434985
regime,2009,1,M1b_autonomous_Allee,79.45727214282182,12.185624048081166,1,1,4525.474637382624,67.27164809474066,3.5154844500507587
regime,2009,5,M1b_autonomous_Allee,264.2166697987241,0.001,1,1,69809.92016718844,264.21566979872415,155.86335859434985
regime,2009,1,M2_stockflow_regimeC,79.45727214282182,172.44955701471076,1,1,8647.565045694544,92.99228487188894,0.6004473068053758
regime,2009,5,M2_stockflow_regimeC,264.2166697987241,1044.1380654988886,1,0,608277.3834708927,779.9213957001646,1.8883638588643095
regime,2009,1,M3_AR_residual,79.45727214282182,184.63624092698953,1,1,11062.615474500924,105.17896878416771,0.7109326207866803
regime,2009,5,M3_AR_residual,264.2166697987241,1073.6881884183224,1,0,655244.1394563187,809.4715186195983,1.965843525209798
regime,2009,1,M4_delayed_info,79.45727214282182,255.9122589283569,1,1,31136.36236148336,176.45498678553508,1.3679997799667452
regime,2009,5,M4_delayed_info,264.2166697987241,1227.743481252758,1,0,928383.9163907777,963.526811454034,2.3597989436843556
regime,2010,1,M1_autonomous_Schaefer,60.65438009989615,26.19794807746092,1,1,1187.2457077167,34.45643202243523,0.7047783195570939
regime,2010,5,M1_autonomous_Schaefer,285.33514118985215,0.001,1,1,81415.5721285505,285.3341411898522,157.78926493937664
regime,2010,1,M1b_autonomous_Allee,60.65438009989615,0.001,1,1,3678.832517542479,60.653380099896154,121.28500451138635
regime,2010,5,M1b_autonomous_Allee,285.33514118985215,0.001,1,1,81415.5721285505,285.3341411898522,157.78926493937664
regime,2010,1,M2_stockflow_regimeC,60.65438009989615,136.406712169329,1,1,5738.4158139576275,75.75233206943287,0.656827746251021
regime,2010,5,M2_stockflow_regimeC,285.33514118985215,904.723841299993,1,0,383642.36182412994,619.3887001101408,1.3316359736074344
regime,2010,1,M3_AR_residual,60.65438009989615,165.1664245861502,1,1,10922.76744269675,104.51204448625407,1.0035265984637824
regime,2010,5,M3_AR_residual,285.33514118985215,992.7906312503438,1,0,500493.27041673043,707.4554900604917,1.5546483230560249
regime,2010,1,M4_delayed_info,60.65438009989615,328.3437877196073,1,1,71657.61895179185,267.6894076197111,2.852279649942188
regime,2010,5,M4_delayed_info,285.33514118985215,1304.3587852978521,1,0,1038409.1872511478,1019.023644108,2.30979940599691
regime,2011,1,M1_autonomous_Schaefer,95.37723653627418,2.5846366950479194,1,1,8610.466585293945,92.79259984122626,13.019504034394712
regime,2011,1,M1b_autonomous_Allee,95.37723653627418,0.001,1,1,9096.62649582332,95.37623653627418,131.45987370837724
regime,2011,1,M2_stockflow_regimeC,95.37723653627418,103.16942844218033,1,1,60.71825469846933,7.792191905906151,0.006167374584794028
regime,2011,1,M3_AR_residual,95.37723653627418,126.55806041571694,1,1,972.2437778008275,31.180823879442755,0.08001048066297851
regime,2011,1,M4_delayed_info,95.37723653627418,262.7753687425137,1,1,28022.134666137645,167.39813220623952,1.0271003947231432
regime,2012,1,M1_autonomous_Schaefer,185.68768211265518,52.23377287422518,1,1,17809.945891019117,133.45390923843001,1.6086783862792755
regime,2012,1,M1b_autonomous_Allee,185.68768211265518,16.047709190044714,1,1,28777.72041318401,169.63997292261047,5.995152368377368
regime,2012,1,M2_stockflow_regimeC,185.68768211265518,163.15616403351416,1,1,507.6693069506588,22.531518079141023,0.01673357760672221
