stockid,n,freq_cyc_per_yr,power_norm
JANCHOPJPN,36,0.28581912,0.0000014021
JANCHOPJPN,36,0.28614314,0.0000015986
JANCHOPJPN,36,0.28646717,0.0000019987
JANCHOPJPN,36,0.28679119,0.0000025892
JANCHOPJPN,36,0.28711522,0.0000033572
JANCHOPJPN,36,0.28743925,0.0000042896
JANCHOPJPN,36,0.28776327,0.0000053737
JANCHOPJPN,36,0.28808730,0.0000065968
JANCHOPJPN,36,0.28841132,0.0000079464
JANCHOPJPN,36,0.28873535,0.0000094102
JANCHOPJPN,36,0.28905937,0.0000109762
JANCHOPJPN,36,0.28938340,0.0000126326
JANCHOPJPN,36,0.28970742,0.0000143679
JANCHOPJPN,36,0.29003145,0.0000161709
JANCHOPJPN,36,0.29035548,0.0000180307
JANCHOPJPN,36,0.29067950,0.0000199367
JANCHOPJPN,36,0.29100353,0.0000218786
JANCHOPJPN,36,0.29132755,0.0000238465
JANCHOPJPN,36,0.29165158,0.0000258308
JANCHOPJPN,36,0.29197560,0.0000278223
JANCHOPJPN,36,0.29229963,0.0000298121
JANCHOPJPN,36,0.29262365,0.0000317916
JANCHOPJPN,36,0.29294768,0.0000337527
JANCHOPJPN,36,0.29327170,0.0000356876
JANCHOPJPN,36,0.29359573,0.0000375889
JANCHOPJPN,36,0.29391976,0.0000394494
JANCHOPJPN,36,0.29424378,0.0000412624
JANCHOPJPN,36,0.29456781,0.0000430218
JANCHOPJPN,36,0.29489183,0.0000447216
JANCHOPJPN,36,0.29521586,0.0000463562
JANCHOPJPN,36,0.29553988,0.0000479207
JANCHOPJPN,36,0.29586391,0.0000494103
JANCHOPJPN,36,0.29618793,0.0000508207
JANCHOPJPN,36,0.29651196,0.0000521481
JANCHOPJPN,36,0.29683599,0.0000533891
JANCHOPJPN,36,0.29716001,0.0000545407
JANCHOPJPN,36,0.29748404,0.0000556004
JANCHOPJPN,36,0.29780806,0.0000565662
JANCHOPJPN,36,0.29813209,0.0000574363
JANCHOPJPN,36,0.29845611,0.0000582095
JANCHOPJPN,36,0.29878014,0.0000588852
JANCHOPJPN,36,0.29910416,0.0000594630
JANCHOPJPN,36,0.29942819,0.0000599429
JANCHOPJPN,36,0.29975222,0.0000603256
JANCHOPJPN,36,0.30007624,0.0000606118
JANCHOPJPN,36,0.30040027,0.0000608030
JANCHOPJPN,36,0.30072429,0.0000609008
JANCHOPJPN,36,0.30104832,0.0000609073
JANCHOPJPN,36,0.30137234,0.0000608249
JANCHOPJPN,36,0.30169637,0.0000606562
JANCHOPJPN,36,0.30202039,0.0000604042
JANCHOPJPN,36,0.30234442,0.0000600722
JANCHOPJPN,36,0.30266845,0.0000596638
JANCHOPJPN,36,0.30299247,0.0000591826
JANCHOPJPN,36,0.30331650,0.0000586325
JANCHOPJPN,36,0.30364052,0.0000580176
JANCHOPJPN,36,0.30396455,0.0000573421
JANCHOPJPN,36,0.30428857,0.0000566104
JANCHOPJPN,36,0.30461260,0.0000558268
JANCHOPJPN,36,0.30493662,0.0000549957
JANCHOPJPN,36,0.30526065,0.0000541218
JANCHOPJPN,36,0.30558468,0.0000532094
JANCHOPJPN,36,0.30590870,0.0000522631
JANCHOPJPN,36,0.30623273,0.0000512873
JANCHOPJPN,36,0.30655675,0.0000502865
JANCHOPJPN,36,0.30688078,0.0000492650
JANCHOPJPN,36,0.30720480,0.0000482270
JANCHOPJPN,36,0.30752883,0.0000471767
JANCHOPJPN,36,0.30785285,0.0000461181
JANCHOPJPN,36,0.30817688,0.0000450552
JANCHOPJPN,36,0.30850091,0.0000439918
JANCHOPJPN,36,0.30882493,0.0000429314
JANCHOPJPN,36,0.30914896,0.0000418775
JANCHOPJPN,36,0.30947298,0.0000408335
JANCHOPJPN,36,0.30979701,0.0000398026
JANCHOPJPN,36,0.31012103,0.0000387877
JANCHOPJPN,36,0.31044506,0.0000377916
JANCHOPJPN,36,0.31076908,0.0000368170
JANCHOPJPN,36,0.31109311,0.0000358663
JANCHOPJPN,36,0.31141714,0.0000349418
JANCHOPJPN,36,0.31174116,0.0000340457
JANCHOPJPN,36,0.31206519,0.0000331798
JANCHOPJPN,36,0.31238921,0.0000323460
JANCHOPJPN,36,0.31271324,0.0000315459
JANCHOPJPN,36,0.31303726,0.0000307808
JANCHOPJPN,36,0.31336129,0.0000300521
JANCHOPJPN,36,0.31368531,0.0000293609
JANCHOPJPN,36,0.31400934,0.0000287082
JANCHOPJPN,36,0.31433337,0.0000280948
JANCHOPJPN,36,0.31465739,0.0000275214
JANCHOPJPN,36,0.31498142,0.0000269887
JANCHOPJPN,36,0.31530544,0.0000264970
JANCHOPJPN,36,0.31562947,0.0000260468
JANCHOPJPN,36,0.31595349,0.0000256382
JANCHOPJPN,36,0.31627752,0.0000252715
JANCHOPJPN,36,0.31660154,0.0000249466
JANCHOPJPN,36,0.31692557,0.0000246636
JANCHOPJPN,36,0.31724959,0.0000244224
JANCHOPJPN,36,0.31757362,0.0000242228
JANCHOPJPN,36,0.31789765,0.0000240645
JANCHOPJPN,36,0.31822167,0.0000239475
JANCHOPJPN,36,0.31854570,0.0000238713
JANCHOPJPN,36,0.31886972,0.0000238356
JANCHOPJPN,36,0.31919375,0.0000238400
JANCHOPJPN,36,0.31951777,0.0000238842
JANCHOPJPN,36,0.31984180,0.0000239677
JANCHOPJPN,36,0.32016582,0.0000240902
JANCHOPJPN,36,0.32048985,0.0000242511
JANCHOPJPN,36,0.32081388,0.0000244502
JANCHOPJPN,36,0.32113790,0.0000246869
JANCHOPJPN,36,0.32146193,0.0000249608
JANCHOPJPN,36,0.32178595,0.0000252716
JANCHOPJPN,36,0.32210998,0.0000256188
JANCHOPJPN,36,0.32243400,0.0000260020
JANCHOPJPN,36,0.32275803,0.0000264209
JANCHOPJPN,36,0.32308205,0.0000268752
JANCHOPJPN,36,0.32340608,0.0000273644
JANCHOPJPN,36,0.32373011,0.0000278883
JANCHOPJPN,36,0.32405413,0.0000284466
JANCHOPJPN,36,0.32437816,0.0000290391
JANCHOPJPN,36,0.32470218,0.0000296654
JANCHOPJPN,36,0.32502621,0.0000303253
JANCHOPJPN,36,0.32535023,0.0000310187
JANCHOPJPN,36,0.32567426,0.0000317453
JANCHOPJPN,36,0.32599828,0.0000325049
JANCHOPJPN,36,0.32632231,0.0000332974
JANCHOPJPN,36,0.32664634,0.0000341226
JANCHOPJPN,36,0.32697036,0.0000349804
JANCHOPJPN,36,0.32729439,0.0000358706
JANCHOPJPN,36,0.32761841,0.0000367931
JANCHOPJPN,36,0.32794244,0.0000377476
JANCHOPJPN,36,0.32826646,0.0000387341
JANCHOPJPN,36,0.32859049,0.0000397523
JANCHOPJPN,36,0.32891451,0.0000408021
JANCHOPJPN,36,0.32923854,0.0000418832
JANCHOPJPN,36,0.32956257,0.0000429953
JANCHOPJPN,36,0.32988659,0.0000441382
JANCHOPJPN,36,0.33021062,0.0000453114
JANCHOPJPN,36,0.33053464,0.0000465147
JANCHOPJPN,36,0.33085867,0.0000477474
JANCHOPJPN,36,0.33118269,0.0000490090
JANCHOPJPN,36,0.33150672,0.0000502990
JANCHOPJPN,36,0.33183074,0.0000516166
JANCHOPJPN,36,0.33215477,0.0000529610
JANCHOPJPN,36,0.33247880,0.0000543313
JANCHOPJPN,36,0.33280282,0.0000557264
JANCHOPJPN,36,0.33312685,0.0000571454
JANCHOPJPN,36,0.33345087,0.0000585868
JANCHOPJPN,36,0.33377490,0.0000600495
JANCHOPJPN,36,0.33409892,0.0000615318
JANCHOPJPN,36,0.33442295,0.0000630323
JANCHOPJPN,36,0.33474697,0.0000645491
JANCHOPJPN,36,0.33507100,0.0000660805
JANCHOPJPN,36,0.33539503,0.0000676245
JANCHOPJPN,36,0.33571905,0.0000691791
JANCHOPJPN,36,0.33604308,0.0000707421
JANCHOPJPN,36,0.33636710,0.0000723113
JANCHOPJPN,36,0.33669113,0.0000738843
JANCHOPJPN,36,0.33701515,0.0000754589
JANCHOPJPN,36,0.33733918,0.0000770327
JANCHOPJPN,36,0.33766320,0.0000786031
JANCHOPJPN,36,0.33798723,0.0000801677
JANCHOPJPN,36,0.33831126,0.0000817243
JANCHOPJPN,36,0.33863528,0.0000832703
JANCHOPJPN,36,0.33895931,0.0000848036
JANCHOPJPN,36,0.33928333,0.0000863219
JANCHOPJPN,36,0.33960736,0.0000878232
JANCHOPJPN,36,0.33993138,0.0000893056
JANCHOPJPN,36,0.34025541,0.0000907673
JANCHOPJPN,36,0.34057943,0.0000922069
JANCHOPJPN,36,0.34090346,0.0000936231
JANCHOPJPN,36,0.34122748,0.0000950148
JANCHOPJPN,36,0.34155151,0.0000963812
JANCHOPJPN,36,0.34187554,0.0000977220
JANCHOPJPN,36,0.34219956,0.0000990370
JANCHOPJPN,36,0.34252359,0.0001003264
JANCHOPJPN,36,0.34284761,0.0001015907
JANCHOPJPN,36,0.34317164,0.0001028309
JANCHOPJPN,36,0.34349566,0.0001040481
JANCHOPJPN,36,0.34381969,0.0001052439
JANCHOPJPN,36,0.34414371,0.0001064204
JANCHOPJPN,36,0.34446774,0.0001075797
JANCHOPJPN,36,0.34479177,0.0001087245
JANCHOPJPN,36,0.34511579,0.0001098577
JANCHOPJPN,36,0.34543982,0.0001109825
JANCHOPJPN,36,0.34576384,0.0001121024
JANCHOPJPN,36,0.34608787,0.0001132211
JANCHOPJPN,36,0.34641189,0.0001143425
JANCHOPJPN,36,0.34673592,0.0001154706
JANCHOPJPN,36,0.34705994,0.0001166096
JANCHOPJPN,36,0.34738397,0.0001177638
JANCHOPJPN,36,0.34770800,0.0001189376
JANCHOPJPN,36,0.34803202,0.0001201351
JANCHOPJPN,36,0.34835605,0.0001213606
JANCHOPJPN,36,0.34868007,0.0001226183
JANCHOPJPN,36,0.34900410,0.0001239121
JANCHOPJPN,36,0.34932812,0.0001252457
JANCHOPJPN,36,0.34965215,0.0001266227
JANCHOPJPN,36,0.34997617,0.0001280462
JANCHOPJPN,36,0.35030020,0.0001295191
JANCHOPJPN,36,0.35062423,0.0001310437
JANCHOPJPN,36,0.35094825,0.0001326222
JANCHOPJPN,36,0.35127228,0.0001342560
JANCHOPJPN,36,0.35159630,0.0001359462
JANCHOPJPN,36,0.35192033,0.0001376933
JANCHOPJPN,36,0.35224435,0.0001394973
JANCHOPJPN,36,0.35256838,0.0001413575
JANCHOPJPN,36,0.35289240,0.0001432728
JANCHOPJPN,36,0.35321643,0.0001452414
JANCHOPJPN,36,0.35354046,0.0001472611
JANCHOPJPN,36,0.35386448,0.0001493289
JANCHOPJPN,36,0.35418851,0.0001514416
JANCHOPJPN,36,0.35451253,0.0001535951
JANCHOPJPN,36,0.35483656,0.0001557852
JANCHOPJPN,36,0.35516058,0.0001580070
JANCHOPJPN,36,0.35548461,0.0001602552
JANCHOPJPN,36,0.35580863,0.0001625243
JANCHOPJPN,36,0.35613266,0.0001648084
JANCHOPJPN,36,0.35645669,0.0001671014
JANCHOPJPN,36,0.35678071,0.0001693969
JANCHOPJPN,36,0.35710474,0.0001716886
JANCHOPJPN,36,0.35742876,0.0001739698
JANCHOPJPN,36,0.35775279,0.0001762341
JANCHOPJPN,36,0.35807681,0.0001784749
JANCHOPJPN,36,0.35840084,0.0001806857
JANCHOPJPN,36,0.35872486,0.0001828605
JANCHOPJPN,36,0.35904889,0.0001849929
JANCHOPJPN,36,0.35937292,0.0001870774
JANCHOPJPN,36,0.35969694,0.0001891082
JANCHOPJPN,36,0.36002097,0.0001910803
JANCHOPJPN,36,0.36034499,0.0001929887
JANCHOPJPN,36,0.36066902,0.0001948289
JANCHOPJPN,36,0.36099304,0.0001965970
JANCHOPJPN,36,0.36131707,0.0001982892
JANCHOPJPN,36,0.36164109,0.0001999022
JANCHOPJPN,36,0.36196512,0.0002014334
JANCHOPJPN,36,0.36228915,0.0002028802
JANCHOPJPN,36,0.36261317,0.0002042406
JANCHOPJPN,36,0.36293720,0.0002055132
JANCHOPJPN,36,0.36326122,0.0002066965
JANCHOPJPN,36,0.36358525,0.0002077898
JANCHOPJPN,36,0.36390927,0.0002087925
JANCHOPJPN,36,0.36423330,0.0002097042
JANCHOPJPN,36,0.36455732,0.0002105249
JANCHOPJPN,36,0.36488135,0.0002112546
JANCHOPJPN,36,0.36520538,0.0002118937
JANCHOPJPN,36,0.36552940,0.0002124425
JANCHOPJPN,36,0.36585343,0.0002129015
JANCHOPJPN,36,0.36617745,0.0002132711
JANCHOPJPN,36,0.36650148,0.0002135516
JANCHOPJPN,36,0.36682550,0.0002137435
JANCHOPJPN,36,0.36714953,0.0002138469
JANCHOPJPN,36,0.36747355,0.0002138618
JANCHOPJPN,36,0.36779758,0.0002137881
JANCHOPJPN,36,0.36812160,0.0002136255
JANCHOPJPN,36,0.36844563,0.0002133732
JANCHOPJPN,36,0.36876966,0.0002130305
JANCHOPJPN,36,0.36909368,0.0002125961
JANCHOPJPN,36,0.36941771,0.0002120685
JANCHOPJPN,36,0.36974173,0.0002114460
JANCHOPJPN,36,0.37006576,0.0002107266
JANCHOPJPN,36,0.37038978,0.0002099079
JANCHOPJPN,36,0.37071381,0.0002089875
JANCHOPJPN,36,0.37103783,0.0002079626
JANCHOPJPN,36,0.37136186,0.0002068302
JANCHOPJPN,36,0.37168589,0.0002055873
JANCHOPJPN,36,0.37200991,0.0002042307
JANCHOPJPN,36,0.37233394,0.0002027574
JANCHOPJPN,36,0.37265796,0.0002011640
JANCHOPJPN,36,0.37298199,0.0001994475
JANCHOPJPN,36,0.37330601,0.0001976050
JANCHOPJPN,36,0.37363004,0.0001956338
JANCHOPJPN,36,0.37395406,0.0001935315
JANCHOPJPN,36,0.37427809,0.0001912959
JANCHOPJPN,36,0.37460212,0.0001889253
JANCHOPJPN,36,0.37492614,0.0001864187
JANCHOPJPN,36,0.37525017,0.0001837754
JANCHOPJPN,36,0.37557419,0.0001809953
JANCHOPJPN,36,0.37589822,0.0001780789
JANCHOPJPN,36,0.37622224,0.0001750278
JANCHOPJPN,36,0.37654627,0.0001718438
JANCHOPJPN,36,0.37687029,0.0001685299
JANCHOPJPN,36,0.37719432,0.0001650896
JANCHOPJPN,36,0.37751835,0.0001615274
JANCHOPJPN,36,0.37784237,0.0001578486
JANCHOPJPN,36,0.37816640,0.0001540592
JANCHOPJPN,36,0.37849042,0.0001501662
JANCHOPJPN,36,0.37881445,0.0001461772
JANCHOPJPN,36,0.37913847,0.0001421006
JANCHOPJPN,36,0.37946250,0.0001379455
JANCHOPJPN,36,0.37978652,0.0001337216
JANCHOPJPN,36,0.38011055,0.0001294393
JANCHOPJPN,36,0.38043458,0.0001251092
JANCHOPJPN,36,0.38075860,0.0001207427
JANCHOPJPN,36,0.38108263,0.0001163512
JANCHOPJPN,36,0.38140665,0.0001119465
JANCHOPJPN,36,0.38173068,0.0001075404
JANCHOPJPN,36,0.38205470,0.0001031449
JANCHOPJPN,36,0.38237873,0.0000987718
JANCHOPJPN,36,0.38270275,0.0000944328
JANCHOPJPN,36,0.38302678,0.0000901392
JANCHOPJPN,36,0.38335081,0.0000859021
JANCHOPJPN,36,0.38367483,0.0000817321
JANCHOPJPN,36,0.38399886,0.0000776392
JANCHOPJPN,36,0.38432288,0.0000736329
JANCHOPJPN,36,0.38464691,0.0000697219
JANCHOPJPN,36,0.38497093,0.0000659144
JANCHOPJPN,36,0.38529496,0.0000622177
JANCHOPJPN,36,0.38561898,0.0000586382
JANCHOPJPN,36,0.38594301,0.0000551818
JANCHOPJPN,36,0.38626704,0.0000518534
JANCHOPJPN,36,0.38659106,0.0000486571
JANCHOPJPN,36,0.38691509,0.0000455962
JANCHOPJPN,36,0.38723911,0.0000426732
JANCHOPJPN,36,0.38756314,0.0000398901
JANCHOPJPN,36,0.38788716,0.0000372479
JANCHOPJPN,36,0.38821119,0.0000347471
JANCHOPJPN,36,0.38853521,0.0000323875
JANCHOPJPN,36,0.38885924,0.0000301685
JANCHOPJPN,36,0.38918327,0.0000280889
JANCHOPJPN,36,0.38950729,0.0000261472
JANCHOPJPN,36,0.38983132,0.0000243413
JANCHOPJPN,36,0.39015534,0.0000226690
JANCHOPJPN,36,0.39047937,0.0000211277
JANCHOPJPN,36,0.39080339,0.0000197148
JANCHOPJPN,36,0.39112742,0.0000184274
JANCHOPJPN,36,0.39145144,0.0000172625
JANCHOPJPN,36,0.39177547,0.0000162170
JANCHOPJPN,36,0.39209949,0.0000152879
JANCHOPJPN,36,0.39242352,0.0000144722
JANCHOPJPN,36,0.39274755,0.0000137668
JANCHOPJPN,36,0.39307157,0.0000131688
JANCHOPJPN,36,0.39339560,0.0000126751
JANCHOPJPN,36,0.39371962,0.0000122829
JANCHOPJPN,36,0.39404365,0.0000119893
JANCHOPJPN,36,0.39436767,0.0000117916
JANCHOPJPN,36,0.39469170,0.0000116870
JANCHOPJPN,36,0.39501572,0.0000116727
JANCHOPJPN,36,0.39533975,0.0000117459
JANCHOPJPN,36,0.39566378,0.0000119040
JANCHOPJPN,36,0.39598780,0.0000121440
JANCHOPJPN,36,0.39631183,0.0000124631
JANCHOPJPN,36,0.39663585,0.0000128582
JANCHOPJPN,36,0.39695988,0.0000133262
JANCHOPJPN,36,0.39728390,0.0000138638
JANCHOPJPN,36,0.39760793,0.0000144676
JANCHOPJPN,36,0.39793195,0.0000151339
JANCHOPJPN,36,0.39825598,0.0000158588
JANCHOPJPN,36,0.39858001,0.0000166385
JANCHOPJPN,36,0.39890403,0.0000174685
JANCHOPJPN,36,0.39922806,0.0000183445
JANCHOPJPN,36,0.39955208,0.0000192619
JANCHOPJPN,36,0.39987611,0.0000202157
JANCHOPJPN,36,0.40020013,0.0000212010
JANCHOPJPN,36,0.40052416,0.0000222127
JANCHOPJPN,36,0.40084818,0.0000232454
JANCHOPJPN,36,0.40117221,0.0000242938
JANCHOPJPN,36,0.40149624,0.0000253525
JANCHOPJPN,36,0.40182026,0.0000264160
JANCHOPJPN,36,0.40214429,0.0000274789
JANCHOPJPN,36,0.40246831,0.0000285360
JANCHOPJPN,36,0.40279234,0.0000295819
JANCHOPJPN,36,0.40311636,0.0000306116
JANCHOPJPN,36,0.40344039,0.0000316202
JANCHOPJPN,36,0.40376441,0.0000326032
JANCHOPJPN,36,0.40408844,0.0000335562
JANCHOPJPN,36,0.40441247,0.0000344753
JANCHOPJPN,36,0.40473649,0.0000353570
JANCHOPJPN,36,0.40506052,0.0000361980
JANCHOPJPN,36,0.40538454,0.0000369958
JANCHOPJPN,36,0.40570857,0.0000377480
JANCHOPJPN,36,0.40603259,0.0000384530
JANCHOPJPN,36,0.40635662,0.0000391096
JANCHOPJPN,36,0.40668064,0.0000397171
JANCHOPJPN,36,0.40700467,0.0000402756
JANCHOPJPN,36,0.40732870,0.0000407853
JANCHOPJPN,36,0.40765272,0.0000412472
JANCHOPJPN,36,0.40797675,0.0000416629
JANCHOPJPN,36,0.40830077,0.0000420341
JANCHOPJPN,36,0.40862480,0.0000423633
JANCHOPJPN,36,0.40894882,0.0000426532
JANCHOPJPN,36,0.40927285,0.0000429070
JANCHOPJPN,36,0.40959687,0.0000431281
JANCHOPJPN,36,0.40992090,0.0000433201
JANCHOPJPN,36,0.41024493,0.0000434869
JANCHOPJPN,36,0.41056895,0.0000436325
JANCHOPJPN,36,0.41089298,0.0000437609
JANCHOPJPN,36,0.41121700,0.0000438762
JANCHOPJPN,36,0.41154103,0.0000439823
JANCHOPJPN,36,0.41186505,0.0000440831
JANCHOPJPN,36,0.41218908,0.0000441822
JANCHOPJPN,36,0.41251310,0.0000442831
JANCHOPJPN,36,0.41283713,0.0000443889
JANCHOPJPN,36,0.41316116,0.0000445024
JANCHOPJPN,36,0.41348518,0.0000446260
JANCHOPJPN,36,0.41380921,0.0000447617
JANCHOPJPN,36,0.41413323,0.0000449113
JANCHOPJPN,36,0.41445726,0.0000450758
JANCHOPJPN,36,0.41478128,0.0000452561
JANCHOPJPN,36,0.41510531,0.0000454525
JANCHOPJPN,36,0.41542933,0.0000456648
JANCHOPJPN,36,0.41575336,0.0000458926
JANCHOPJPN,36,0.41607738,0.0000461349
JANCHOPJPN,36,0.41640141,0.0000463907
JANCHOPJPN,36,0.41672544,0.0000466582
JANCHOPJPN,36,0.41704946,0.0000469356
JANCHOPJPN,36,0.41737349,0.0000472210
JANCHOPJPN,36,0.41769751,0.0000475121
JANCHOPJPN,36,0.41802154,0.0000478064
JANCHOPJPN,36,0.41834556,0.0000481016
JANCHOPJPN,36,0.41866959,0.0000483951
JANCHOPJPN,36,0.41899361,0.0000486844
JANCHOPJPN,36,0.41931764,0.0000489672
JANCHOPJPN,36,0.41964167,0.0000492412
JANCHOPJPN,36,0.41996569,0.0000495043
JANCHOPJPN,36,0.42028972,0.0000497544
JANCHOPJPN,36,0.42061374,0.0000499900
JANCHOPJPN,36,0.42093777,0.0000502096
JANCHOPJPN,36,0.42126179,0.0000504121
JANCHOPJPN,36,0.42158582,0.0000505967
JANCHOPJPN,36,0.42190984,0.0000507629
JANCHOPJPN,36,0.42223387,0.0000509105
JANCHOPJPN,36,0.42255790,0.0000510396
JANCHOPJPN,36,0.42288192,0.0000511508
JANCHOPJPN,36,0.42320595,0.0000512447
JANCHOPJPN,36,0.42352997,0.0000513224
JANCHOPJPN,36,0.42385400,0.0000513852
JANCHOPJPN,36,0.42417802,0.0000514344
JANCHOPJPN,36,0.42450205,0.0000514717
JANCHOPJPN,36,0.42482607,0.0000514988
JANCHOPJPN,36,0.42515010,0.0000515175
JANCHOPJPN,36,0.42547413,0.0000515296
JANCHOPJPN,36,0.42579815,0.0000515368
JANCHOPJPN,36,0.42612218,0.0000515408
JANCHOPJPN,36,0.42644620,0.0000515431
JANCHOPJPN,36,0.42677023,0.0000515451
JANCHOPJPN,36,0.42709425,0.0000515479
JANCHOPJPN,36,0.42741828,0.0000515524
JANCHOPJPN,36,0.42774230,0.0000515591
JANCHOPJPN,36,0.42806633,0.0000515682
JANCHOPJPN,36,0.42839036,0.0000515797
JANCHOPJPN,36,0.42871438,0.0000515931
JANCHOPJPN,36,0.42903841,0.0000516076
JANCHOPJPN,36,0.42936243,0.0000516219
JANCHOPJPN,36,0.42968646,0.0000516345
JANCHOPJPN,36,0.43001048,0.0000516435
JANCHOPJPN,36,0.43033451,0.0000516467
JANCHOPJPN,36,0.43065853,0.0000516416
JANCHOPJPN,36,0.43098256,0.0000516253
JANCHOPJPN,36,0.43130659,0.0000515949
JANCHOPJPN,36,0.43163061,0.0000515472
JANCHOPJPN,36,0.43195464,0.0000514788
JANCHOPJPN,36,0.43227866,0.0000513864
JANCHOPJPN,36,0.43260269,0.0000512666
JANCHOPJPN,36,0.43292671,0.0000511160
JANCHOPJPN,36,0.43325074,0.0000509313
JANCHOPJPN,36,0.43357476,0.0000507093
JANCHOPJPN,36,0.43389879,0.0000504472
JANCHOPJPN,36,0.43422282,0.0000501423
JANCHOPJPN,36,0.43454684,0.0000497921
JANCHOPJPN,36,0.43487087,0.0000493948
JANCHOPJPN,36,0.43519489,0.0000489488
JANCHOPJPN,36,0.43551892,0.0000484529
JANCHOPJPN,36,0.43584294,0.0000479064
JANCHOPJPN,36,0.43616697,0.0000473093
JANCHOPJPN,36,0.43649099,0.0000466619
JANCHOPJPN,36,0.43681502,0.0000459651
JANCHOPJPN,36,0.43713905,0.0000452202
JANCHOPJPN,36,0.43746307,0.0000444291
JANCHOPJPN,36,0.43778710,0.0000435944
JANCHOPJPN,36,0.43811112,0.0000427187
JANCHOPJPN,36,0.43843515,0.0000418053
JANCHOPJPN,36,0.43875917,0.0000408579
JANCHOPJPN,36,0.43908320,0.0000398804
JANCHOPJPN,36,0.43940722,0.0000388769
JANCHOPJPN,36,0.43973125,0.0000378519
JANCHOPJPN,36,0.44005527,0.0000368099
JANCHOPJPN,36,0.44037930,0.0000357555
JANCHOPJPN,36,0.44070333,0.0000346933
JANCHOPJPN,36,0.44102735,0.0000336278
JANCHOPJPN,36,0.44135138,0.0000325635
JANCHOPJPN,36,0.44167540,0.0000315047
JANCHOPJPN,36,0.44199943,0.0000304555
JANCHOPJPN,36,0.44232345,0.0000294195
JANCHOPJPN,36,0.44264748,0.0000284003
JANCHOPJPN,36,0.44297150,0.0000274011
JANCHOPJPN,36,0.44329553,0.0000264246
JANCHOPJPN,36,0.44361956,0.0000254733
JANCHOPJPN,36,0.44394358,0.0000245493
JANCHOPJPN,36,0.44426761,0.0000236541
JANCHOPJPN,36,0.44459163,0.0000227891
JANCHOPJPN,36,0.44491566,0.0000219551
JANCHOPJPN,36,0.44523968,0.0000211527
JANCHOPJPN,36,0.44556371,0.0000203820
JANCHOPJPN,36,0.44588773,0.0000196430
JANCHOPJPN,36,0.44621176,0.0000189352
JANCHOPJPN,36,0.44653579,0.0000182578
JANCHOPJPN,36,0.44685981,0.0000176101
JANCHOPJPN,36,0.44718384,0.0000169907
JANCHOPJPN,36,0.44750786,0.0000163985
JANCHOPJPN,36,0.44783189,0.0000158321
JANCHOPJPN,36,0.44815591,0.0000152898
JANCHOPJPN,36,0.44847994,0.0000147701
JANCHOPJPN,36,0.44880396,0.0000142713
JANCHOPJPN,36,0.44912799,0.0000137919
JANCHOPJPN,36,0.44945202,0.0000133303
JANCHOPJPN,36,0.44977604,0.0000128848
JANCHOPJPN,36,0.45010007,0.0000124541
JANCHOPJPN,36,0.45042409,0.0000120368
JANCHOPJPN,36,0.45074812,0.0000116315
JANCHOPJPN,36,0.45107214,0.0000112373
JANCHOPJPN,36,0.45139617,0.0000108530
JANCHOPJPN,36,0.45172019,0.0000104779
JANCHOPJPN,36,0.45204422,0.0000101112
JANCHOPJPN,36,0.45236825,0.0000097523
JANCHOPJPN,36,0.45269227,0.0000094009
JANCHOPJPN,36,0.45301630,0.0000090567
JANCHOPJPN,36,0.45334032,0.0000087194
JANCHOPJPN,36,0.45366435,0.0000083890
JANCHOPJPN,36,0.45398837,0.0000080655
JANCHOPJPN,36,0.45431240,0.0000077492
JANCHOPJPN,36,0.45463642,0.0000074401
JANCHOPJPN,36,0.45496045,0.0000071385
JANCHOPJPN,36,0.45528448,0.0000068448
JANCHOPJPN,36,0.45560850,0.0000065593
JANCHOPJPN,36,0.45593253,0.0000062824
JANCHOPJPN,36,0.45625655,0.0000060144
JANCHOPJPN,36,0.45658058,0.0000057559
JANCHOPJPN,36,0.45690460,0.0000055073
JANCHOPJPN,36,0.45722863,0.0000052691
JANCHOPJPN,36,0.45755265,0.0000050416
JANCHOPJPN,36,0.45787668,0.0000048255
JANCHOPJPN,36,0.45820071,0.0000046212
JANCHOPJPN,36,0.45852473,0.0000044293
JANCHOPJPN,36,0.45884876,0.0000042504
JANCHOPJPN,36,0.45917278,0.0000040851
JANCHOPJPN,36,0.45949681,0.0000039342
JANCHOPJPN,36,0.45982083,0.0000037984
JANCHOPJPN,36,0.46014486,0.0000036786
JANCHOPJPN,36,0.46046888,0.0000035756
JANCHOPJPN,36,0.46079291,0.0000034904
JANCHOPJPN,36,0.46111694,0.0000034243
JANCHOPJPN,36,0.46144096,0.0000033782
JANCHOPJPN,36,0.46176499,0.0000033536
JANCHOPJPN,36,0.46208901,0.0000033517
JANCHOPJPN,36,0.46241304,0.0000033739
JANCHOPJPN,36,0.46273706,0.0000034218
JANCHOPJPN,36,0.46306109,0.0000034968
JANCHOPJPN,36,0.46338511,0.0000036006
JANCHOPJPN,36,0.46370914,0.0000037348
JANCHOPJPN,36,0.46403316,0.0000039008
JANCHOPJPN,36,0.46435719,0.0000041003
JANCHOPJPN,36,0.46468122,0.0000043348
JANCHOPJPN,36,0.46500524,0.0000046057
JANCHOPJPN,36,0.46532927,0.0000049144
JANCHOPJPN,36,0.46565329,0.0000052619
JANCHOPJPN,36,0.46597732,0.0000056496
JANCHOPJPN,36,0.46630134,0.0000060782
JANCHOPJPN,36,0.46662537,0.0000065485
